3035_INSIDE_MAN_01.36.01.473-01.36.03.573	01.36.01.473	01.36.03.573	01.36.01.473	01.36.03.573	SOMEONE steps among the immobilized suspects.
3035_INSIDE_MAN_02.01.56.354-02.02.01.385	02.01.56.354	02.02.01.385	02.01.56.354	02.02.01.385	unloads it and places it in a lock box.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.56.43.117-00.56.50.584	00.56.43.117	00.56.50.584	00.56.43.117	00.56.50.584	The hospital wing.
3035_INSIDE_MAN_00.32.20.671-00.32.39.065	00.32.20.671	00.32.39.065	00.32.20.671	00.32.39.065	Silhouettes of tall buildings loom on the other side.
1017_Bad_Santa_00.19.56.668-00.20.04.269	00.19.56.668	00.20.04.269	00.19.56.668	00.20.04.269	Down in front of the grotto, SOMEONE works a crowd of kids.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.27.46.231-01.27.47.878	01.27.46.231	01.27.47.878	01.27.46.055	01.27.48.055	SOMEONE chases the rat.
1012_Unbreakable_00.13.23.532-00.13.32.263	00.13.23.532	00.13.32.263	00.13.23.532	00.13.32.263	Then the boy takes the woman's hand and puts it in his father's before setting off down the corridor.
3071_THE_DESCENDANTS_00.33.59.515-00.34.07.525	00.33.59.515	00.34.07.525	00.33.59.515	00.34.07.525	He swallows hard and blinks back tears.
3071_THE_DESCENDANTS_00.10.28.712-00.10.31.050	00.10.28.712	00.10.31.050	00.10.28.712	00.10.31.050	Later, he enters the hospital through sliding glass doors.
3064_SPARKLE_2012_01.44.35.000-01.44.39.231	01.44.35.000	01.44.39.231	01.44.35.000	01.44.39.231	Lights come up on her backup singers.
1012_Unbreakable_00.24.58.622-00.25.06.004	00.24.58.622	00.25.06.004	00.24.58.622	00.25.06.004	As he looks down again, the words and colors fade, leaving a more detailed black and white version of the comic cover.
1017_Bad_Santa_01.12.50.922-01.12.53.237	01.12.50.922	01.12.53.237	01.12.50.922	01.12.53.237	A bare-chested SOMEONE sits astride her, wearing his jeans and SOMEONE hat.
3039_JACK_AND_JILL_01.02.41.000-01.02.44.795	01.02.41.000	01.02.44.795	01.02.41.000	01.02.44.795	SOMEONE's understudy steps out.
1040_The_Ugly_Truth_00.53.35.319-00.53.44.132	00.53.35.319	00.53.44.132	00.53.35.319	00.53.44.132	People look under the table.
1040_The_Ugly_Truth_01.11.02.845-01.11.07.287	01.11.02.845	01.11.07.287	01.11.02.845	01.11.07.287	SOMEONE leads SOMEONE onto the dance floor and spins her.
3011_BLIND_DATING_01.30.51.585-01.30.53.709	01.30.51.585	01.30.53.709	01.30.51.585	01.30.53.709	Now, at the Crimson Elephant, SOMEONE dances with SOMEONE.
3071_THE_DESCENDANTS_00.35.08.014-00.35.09.900	00.35.08.014	00.35.09.900	00.35.07.957	00.35.09.957	The stone one meets a second wall of painted cinder block, that's stained along the top with mold.
3064_SPARKLE_2012_01.39.01.000-01.39.04.271	01.39.01.000	01.39.04.271	01.39.01.000	01.39.04.271	He scoots in closer on the piano bench.
1041_This_is_40_01.39.30.489-01.39.33.445	01.39.30.489	01.39.33.445	01.39.30.489	01.39.33.445	By the pool, SOMEONE and his goateed friend watch SOMEONE in a bikini.
1012_Unbreakable_00.42.23.696-00.42.30.945	00.42.23.696	00.42.30.945	00.42.23.696	00.42.30.945	SOMEONE watches the man disappear into the station, looks down, and launches himself down the stairs.
3026_FRIENDS_WITH_BENEFITS_01.34.16.147-01.34.18.507	01.34.16.147	01.34.18.507	01.34.16.147	01.34.18.507	SOMEONE studies him.
3071_THE_DESCENDANTS_00.26.03.138-00.26.07.076	00.26.03.138	00.26.07.076	00.26.03.138	00.26.07.076	SOMEONE walks in.
3026_FRIENDS_WITH_BENEFITS_00.59.31.000-00.59.35.194	00.59.31.000	00.59.35.194	00.59.31.000	00.59.35.194	Two young girls in front of them look at SOMEONE.
1004_Juno_01.27.36.910-01.27.45.429	01.27.36.910	01.27.45.429	01.27.36.910	01.27.45.429	A nurse comes to the door of the maternity ward and smiles at SOMEONE, who's looking in through a window.
1034_Super_8_01.25.49.463-01.25.52.460	01.25.49.463	01.25.52.460	01.25.49.463	01.25.52.460	More tanks close in.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.28.35.000-00.28.45.444	00.28.35.000	00.28.45.444	00.28.35.000	00.28.45.444	SOMEONE bangs on a napkin dispenser with a fork.
3071_THE_DESCENDANTS_00.40.32.832-00.40.36.171	00.40.32.832	00.40.36.171	00.40.32.832	00.40.36.171	SOMEONE pulls over.
1017_Bad_Santa_01.12.44.922-01.12.46.589	01.12.44.922	01.12.46.589	01.12.44.756	01.12.46.756	On it lies odd discarded clothes.
1041_This_is_40_00.29.01.959-00.29.09.437	00.29.01.959	00.29.09.437	00.29.01.959	00.29.09.437	Playing air guitar, SOMEONE advances toward SOMEONE's bed, then retreats to the doorway and flings one arm out.
3064_SPARKLE_2012_00.32.46.457-00.32.49.602	00.32.46.457	00.32.49.602	00.32.46.457	00.32.49.602	SOMEONE joins them.
1041_This_is_40_00.18.31.172-00.18.35.995	00.18.31.172	00.18.35.995	00.18.31.172	00.18.35.995	As his wife and daughters look on, SOMEONE sways awkwardly, letting his head rock side to side.
3071_THE_DESCENDANTS_01.27.03.283-01.27.05.532	01.27.03.283	01.27.05.532	01.27.03.283	01.27.05.532	They gaze at their unresponsive mother.
3086_UGLY_TRUTH_01.11.43.000-01.11.44.601	01.11.43.000	01.11.44.601	01.11.42.801	01.11.44.801	SOMEONE dances backward and SOMEONE draws her back in by both hands.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.09.22.223-00.09.27.062	00.09.22.223	00.09.27.062	00.09.22.223	00.09.27.062	Above his head, SOMEONE sees galleries and a chandelier hanging from the roof.
3064_SPARKLE_2012_00.18.34.989-00.18.37.010	00.18.34.989	00.18.37.010	00.18.34.989	00.18.37.010	One dancer wears a hat tilted over his eyes, a lit cigarette in his mouth.
3086_UGLY_TRUTH_00.20.14.000-00.20.20.050	00.20.14.000	00.20.20.050	00.20.14.000	00.20.20.050	SOMEONE discovers SOMEONE curled up on the floor in a closet.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.58.20.697-01.58.22.771	01.58.20.697	01.58.22.771	01.58.20.697	01.58.22.771	Ahead of them, the werewolf flings the dog against the rock.
1034_Super_8_01.22.22.770-01.22.25.124	01.22.22.770	01.22.25.124	01.22.22.770	01.22.25.124	In the main body of the bus, a technical sergeant has been knocked cold.
3071_THE_DESCENDANTS_00.29.49.603-00.29.51.035	00.29.49.603	00.29.51.035	00.29.49.319	00.29.51.319	SOMEONE breaks into a run.
3069_THE_BOUNTY_HUNTER_00.44.54.729-00.44.58.790	00.44.54.729	00.44.58.790	00.44.54.729	00.44.58.790	He drowsily opens his eyes.
3069_THE_BOUNTY_HUNTER_00.12.32.675-00.12.33.754	00.12.32.675	00.12.33.754	00.12.32.215	00.12.34.215	A sign on the window reads, Sid's Bail Bonds.
3064_SPARKLE_2012_01.34.41.015-01.34.44.874	01.34.41.015	01.34.44.874	01.34.41.015	01.34.44.874	SOMEONE sets it down before her on a coffee table.
3071_THE_DESCENDANTS_00.05.04.000-00.05.11.194	00.05.04.000	00.05.11.194	00.05.04.000	00.05.11.194	SOMEONE sees SOMEONE hurl lawn chairs into a pool.
1017_Bad_Santa_00.07.30.006-00.07.32.804	00.07.30.006	00.07.32.804	00.07.30.006	00.07.32.804	He opens the safe and wards of notes spil out onto the floor.
3056_PUBLIC_ENEMIES_01.15.15.185-01.15.17.600	01.15.15.185	01.15.17.600	01.15.15.185	01.15.17.600	A few rows ahead, SOMEONE puts on his hat.
1041_This_is_40_01.05.54.270-01.05.56.273	01.05.54.270	01.05.56.273	01.05.54.270	01.05.56.273	On a stage, kids paint a set.
3039_JACK_AND_JILL_00.49.05.129-00.49.10.679	00.49.05.129	00.49.10.679	00.49.05.129	00.49.10.679	The next morning at SOMEONE's house, SOMEONE tinkers with an electrical box in the garden.
1012_Unbreakable_01.28.34.139-01.28.40.806	01.28.34.139	01.28.40.806	01.28.34.139	01.28.40.806	Darkness and light alternate under the water as SOMEONE struggles to free himself from the embrace of the black cover.
3056_PUBLIC_ENEMIES_01.06.27.854-01.06.33.149	01.06.27.854	01.06.33.149	01.06.27.854	01.06.33.149	Youngblood grins.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.15.20.175-00.15.24.067	00.15.20.175	00.15.24.067	00.15.20.175	00.15.24.067	Suddenly, the book goes berserk, snapping its covers.
1012_Unbreakable_00.07.54.253-00.07.59.179	00.07.54.253	00.07.59.179	00.07.54.253	00.07.59.179	His eyes close.
3069_THE_BOUNTY_HUNTER_00.34.39.644-00.34.41.070	00.34.39.644	00.34.41.070	00.34.39.357	00.34.41.357	She gives a resigned shrug.
3056_PUBLIC_ENEMIES_02.05.06.330-02.05.15.048	02.05.06.330	02.05.15.048	02.05.06.330	02.05.15.048	A bystander aside, SOMEONE heads down the sidewalk after them.
1034_Super_8_01.20.58.924-01.21.05.804	01.20.58.924	01.21.05.804	01.20.58.924	01.21.05.804	The senior airman driving the bus hesitates before reluctantly obeying the order and opening the door.
3064_SPARKLE_2012_00.06.37.000-00.06.38.966	00.06.37.000	00.06.38.966	00.06.36.983	00.06.38.983	He smiles and turns back around.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.44.13.015-00.44.16.333	00.44.13.015	00.44.16.333	00.44.13.015	00.44.16.333	SOMEONE jumps in front of him.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.07.10.181-00.07.14.001	00.07.10.181	00.07.14.001	00.07.10.181	00.07.14.001	The street lights are reflected in the puddles on the damp pavements.
1017_Bad_Santa_01.05.25.773-01.05.36.139	01.05.25.773	01.05.36.139	01.05.25.773	01.05.36.139	The moms hurriedly usher their offspring away as SOMEONE strides up.
3071_THE_DESCENDANTS_00.17.11.512-00.17.12.947	00.17.11.512	00.17.12.947	00.17.11.230	00.17.13.230	He hurries after his daughter.
3056_PUBLIC_ENEMIES_00.15.00.222-00.15.01.152	00.15.00.222	00.15.01.152	00.14.59.687	00.15.01.687	In his car as the robbers exit with four hostages.
3026_FRIENDS_WITH_BENEFITS_00.52.21.502-00.52.31.050	00.52.21.502	00.52.31.050	00.52.21.502	00.52.31.050	In short shorts she straddles his leg.
1017_Bad_Santa_00.40.58.886-00.41.01.485	00.40.58.886	00.41.01.485	00.40.58.886	00.41.01.485	Gradually, SOMEONE surfaces from his slumber.
3056_PUBLIC_ENEMIES_01.57.38.306-01.57.43.885	01.57.38.306	01.57.43.885	01.57.38.306	01.57.43.885	photos of the Little Bohemia Lodge, the wrecked Ford, and a pair of confiscated SOMEONE guns.
3026_FRIENDS_WITH_BENEFITS_01.02.36.474-01.02.37.793	01.02.36.474	01.02.37.793	01.02.36.134	01.02.38.134	A fire burns in a nearby sandpit.
1012_Unbreakable_00.55.59.634-00.56.04.301	00.55.59.634	00.56.04.301	00.55.59.634	00.56.04.301	He puts a hand into one anorak pocket, rummaging around, but comes out with nothing.
3056_PUBLIC_ENEMIES_01.56.12.730-01.56.21.157	01.56.12.730	01.56.21.157	01.56.12.730	01.56.21.157	She goes off and SOMEONE steps forward, casually chewing gum as he glances around.
3086_UGLY_TRUTH_01.15.48.068-01.15.49.489	01.15.48.068	01.15.49.489	01.15.47.779	01.15.49.779	Champagne springs from the bottle in SOMEONE's hand.
1054_Harry_Potter_and_the_prisoner_of_azkaban_01.08.44.540-01.08.57.125	01.08.44.540	01.08.57.125	01.08.44.540	01.08.57.125	Unlocking a trunk, SOMEONE releases a Dementor.
1034_Super_8_01.29.19.832-01.29.22.499	01.29.19.832	01.29.22.499	01.29.19.832	01.29.22.499	SOMEONE lights one of the sparklers and tosses it into the tunnel.
1017_Bad_Santa_01.30.24.603-01.30.26.054	01.30.24.603	01.30.26.054	01.30.24.329	01.30.26.329	A cop spots him and takes a shot, which blows the trunk of the wall.
1012_Unbreakable_00.14.12.326-00.14.13.529	00.14.12.326	00.14.13.529	00.14.11.928	00.14.13.928	From inside the room, his wife looks up at him.
3069_THE_BOUNTY_HUNTER_00.09.59.486-00.10.01.229	00.09.59.486	00.10.01.229	00.09.59.358	00.10.01.358	Now at a courthouse, a man uses his phone.
3039_JACK_AND_JILL_00.44.08.546-00.44.11.506	00.44.08.546	00.44.11.506	00.44.08.546	00.44.11.506	SOMEONE McEnroe holds up a club.
3035_INSIDE_MAN_00.04.18.431-00.04.30.633	00.04.18.431	00.04.30.633	00.04.18.431	00.04.30.633	Now, the van rolls past pedestrians making their way.
1012_Unbreakable_00.14.16.397-00.14.18.732	00.14.16.397	00.14.18.732	00.14.16.397	00.14.18.732	She is standing in front of open drawer.
1012_Unbreakable_01.28.25.139-01.28.28.806	01.28.25.139	01.28.28.806	01.28.25.139	01.28.28.806	His hands thrash in the bubbles reaching for the light.
3035_INSIDE_MAN_01.44.55.151-01.44.59.288	01.44.55.151	01.44.59.288	01.44.55.151	01.44.59.288	statues of sentinels and scholars adorn a massive courthouse.
3011_BLIND_DATING_01.27.35.856-01.27.37.698	01.27.35.856	01.27.37.698	01.27.35.777	01.27.37.777	SOMEONE's big brown eyes brim with tears.
1040_The_Ugly_Truth_01.11.52.823-01.11.58.799	01.11.52.823	01.11.58.799	01.11.52.823	01.11.58.799	They hold hands above their heads, and SOMEONE sinks down.
3064_SPARKLE_2012_00.30.18.824-00.30.20.720	00.30.18.824	00.30.20.720	00.30.18.772	00.30.20.772	SOMEONE nudges SOMEONE.
3011_BLIND_DATING_00.24.50.085-00.24.50.981	00.24.50.085	00.24.50.981	00.24.49.533	00.24.51.533	Now, outside an apartment building.
3086_UGLY_TRUTH_00.06.19.073-00.06.20.910	00.06.19.073	00.06.20.910	00.06.18.992	00.06.20.992	She indicates her breasts.
3026_FRIENDS_WITH_BENEFITS_01.41.36.000-01.41.46.240	01.41.36.000	01.41.46.240	01.41.36.000	01.41.46.240	He cuts her off with a deep, passionate kiss and lifts her off her feet while the performers remain perfectly still below them.
3056_PUBLIC_ENEMIES_01.59.06.079-01.59.10.344	01.59.06.079	01.59.10.344	01.59.06.079	01.59.10.344	Now, by a lamp's modest light, a shaving kit lies open on a small round table.
1004_Juno_00.41.19.790-00.41.23.457	00.41.19.790	00.41.23.457	00.41.19.790	00.41.23.457	With a look that could kill, the ultrasound technician leaves the room.
1017_Bad_Santa_00.21.43.373-00.21.48.195	00.21.43.373	00.21.48.195	00.21.43.373	00.21.48.195	He shoos the boy away and looks over at SOMEONE.
1017_Bad_Santa_00.06.18.585-00.06.22.669	00.06.18.585	00.06.22.669	00.06.18.585	00.06.22.669	The snowman pulls his head off, revealing SOMEONE's profusely sweating little helper.
3069_THE_BOUNTY_HUNTER_01.39.42.395-01.39.46.024	01.39.42.395	01.39.46.024	01.39.42.395	01.39.46.024	SOMEONE mouths, Oh God and searches the shelves around her.
3069_THE_BOUNTY_HUNTER_00.58.03.337-00.58.09.180	00.58.03.337	00.58.09.180	00.58.03.337	00.58.09.180	As SOMEONE jogs toward the luxury pick-up, the thug wriggles out through a window on the other side.
1054_Harry_Potter_and_the_prisoner_of_azkaban_00.19.18.511-00.19.20.830	00.19.18.511	00.19.20.830	00.19.18.511	00.19.20.830	A man is asleep in a compartment.
3035_INSIDE_MAN_00.13.08.331-00.13.11.170	00.13.08.331	00.13.11.170	00.13.08.331	00.13.11.170	Now, a lavish ceiling recessed with octagonal vaults spreads above a spacious study.
3071_THE_DESCENDANTS_01.20.29.484-01.20.32.757	01.20.29.484	01.20.32.757	01.20.29.484	01.20.32.757	SOMEONE goes inside.
1041_This_is_40_00.48.10.902-00.48.15.188	00.48.10.902	00.48.15.188	00.48.10.902	00.48.15.188	SOMEONE faces his wife.
3011_BLIND_DATING_00.06.46.695-00.06.48.419	00.06.46.695	00.06.48.419	00.06.46.557	00.06.48.557	SOMEONE tensely nods and shrugs.
1040_The_Ugly_Truth_00.49.34.285-00.49.38.653	00.49.34.285	00.49.38.653	00.49.34.285	00.49.38.653	She takes an envelope out of the gift back and goes back inside.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.09.15.418-01.09.19.891	01.09.15.418	01.09.19.891	01.09.15.418	01.09.19.891	He talks at SOMEONE's ample chest.
1054_Harry_Potter_and_the_prisoner_of_azkaban_02.01.47.014-02.01.56.348	02.01.47.014	02.01.56.348	02.01.47.014	02.01.56.348	SOMEONE concentrates even harder, and they retreat.
1041_This_is_40_00.48.26.857-00.48.28.875	00.48.26.857	00.48.28.875	00.48.26.857	00.48.28.875	SOMEONE turns to SOMEONE with a cold stare.
3064_SPARKLE_2012_00.34.48.315-00.34.50.932	00.34.48.315	00.34.50.932	00.34.48.315	00.34.50.932	Sitting at one of the tables, a woman calls out.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.13.54.375-00.13.57.032	00.13.54.375	00.13.57.032	00.13.54.375	00.13.57.032	SOMEONE draws his gun.
1034_Super_8_00.24.59.968-00.25.01.515	00.24.59.968	00.25.01.515	00.24.59.742	00.25.01.742	In the car.
3056_PUBLIC_ENEMIES_00.27.32.805-00.27.38.651	00.27.32.805	00.27.38.651	00.27.32.805	00.27.38.651	SOMEONE stands and holds her chair as she gets up.
3086_UGLY_TRUTH_01.20.35.564-01.20.42.896	01.20.35.564	01.20.42.896	01.20.35.564	01.20.42.896	SOMEONE sets her glass on the table and steps closer to him.
1041_This_is_40_01.09.35.856-01.09.40.571	01.09.35.856	01.09.40.571	01.09.35.856	01.09.40.571	Later, they face several men.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.16.05.688-00.16.14.804	00.16.05.688	00.16.14.804	00.16.05.688	00.16.14.804	They race toward SOMEONE's SUV.
3035_INSIDE_MAN_00.27.32.625-00.27.33.125	00.27.32.625	00.27.33.125	00.27.31.875	00.27.33.875	Now, in the concrete interrogation room.
3064_SPARKLE_2012_01.10.29.770-01.10.31.673	01.10.29.770	01.10.31.673	01.10.29.722	01.10.31.722	She blows smoke in his direction, then leaves.
1017_Bad_Santa_00.53.33.137-00.53.34.981	00.53.33.137	00.53.34.981	00.53.33.059	00.53.35.059	SOMEONE looks slightly uneasy.
3069_THE_BOUNTY_HUNTER_00.08.47.311-00.08.52.234	00.08.47.311	00.08.52.234	00.08.47.311	00.08.52.234	An officer releases SOMEONE from the cell.
1012_Unbreakable_00.17.35.190-00.17.38.661	00.17.35.190	00.17.38.661	00.17.35.190	00.17.38.661	She makes a note and puts down the pen, still without looking at him.
3035_INSIDE_MAN_00.38.36.942-00.38.39.927	00.38.36.942	00.38.39.927	00.38.36.942	00.38.39.927	He holds ice to his brow.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.42.28.000-01.42.34.050	01.42.28.000	01.42.34.050	01.42.28.000	01.42.34.050	As the SUV drives off, our view lifts to the Atlanta skyline.
1041_This_is_40_00.15.25.608-00.15.30.245	00.15.25.608	00.15.30.245	00.15.25.608	00.15.30.245	The silver-haired man in the amber-tinted glasses takes the stage with a backup musician.
3086_UGLY_TRUTH_00.41.27.000-00.41.29.277	00.41.27.000	00.41.29.277	00.41.27.000	00.41.29.277	She shuts the door.
1012_Unbreakable_01.28.01.419-01.28.06.175	01.28.01.419	01.28.06.175	01.28.01.419	01.28.06.175	Behind him, as the sheeting slips inwards, he sees a glistening white surface beneath it.
1017_Bad_Santa_00.41.35.076-00.41.38.267	00.41.35.076	00.41.38.267	00.41.35.076	00.41.38.267	The kid climbs on to the bed.
3011_BLIND_DATING_00.46.35.826-00.46.38.955	00.46.35.826	00.46.38.955	00.46.35.826	00.46.38.955	Now at the ballpark.
3064_SPARKLE_2012_00.23.58.287-00.24.01.324	00.23.58.287	00.24.01.324	00.23.58.287	00.24.01.324	She stalks off.
3086_UGLY_TRUTH_00.25.52.567-00.25.56.050	00.25.52.567	00.25.56.050	00.25.52.567	00.25.56.050	The doctor opens his door and finds her dancing on his porch.
3056_PUBLIC_ENEMIES_00.50.36.423-00.50.39.566	00.50.36.423	00.50.39.566	00.50.36.423	00.50.39.566	In his cell, SOMEONE flips through a magazine.
1041_This_is_40_00.47.28.605-00.47.31.489	00.47.28.605	00.47.31.489	00.47.28.605	00.47.31.489	Now, they binge on desserts.
3071_THE_DESCENDANTS_01.09.38.269-01.09.42.501	01.09.38.269	01.09.42.501	01.09.38.269	01.09.42.501	A pretty woman with strawberry blond hair comes out, trailed by two boys.
3069_THE_BOUNTY_HUNTER_00.35.38.604-00.35.41.643	00.35.38.604	00.35.41.643	00.35.38.604	00.35.41.643	He leans on his open window.
1012_Unbreakable_01.22.21.429-01.22.32.727	01.22.21.429	01.22.32.727	01.22.21.429	01.22.32.727	The man walks at a steady pace along a dark street lined with cars, and up a long stairway lit by tall bright lamps on alternate sides.
3071_THE_DESCENDANTS_01.42.01.000-01.42.03.921	01.42.01.000	01.42.03.921	01.42.01.000	01.42.03.921	She stares down at SOMEONE's frozen, slack-jawed expression.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.14.15.249-01.14.18.434	01.14.15.249	01.14.18.434	01.14.15.249	01.14.18.434	SOMEONE addresses him.
3069_THE_BOUNTY_HUNTER_01.04.01.309-01.04.03.561	01.04.01.309	01.04.03.561	01.04.01.309	01.04.03.561	One rumples his lips then flees.
3039_JACK_AND_JILL_00.18.58.000-00.19.00.576	00.18.58.000	00.19.00.576	00.18.58.000	00.19.00.576	She pulls a slip of paper from her bra.
3026_FRIENDS_WITH_BENEFITS_01.38.52.092-01.38.52.595	01.38.52.092	01.38.52.595	01.38.51.344	01.38.53.344	In her apartment her mother smiles.
3026_FRIENDS_WITH_BENEFITS_00.55.10.709-00.55.12.722	00.55.10.709	00.55.12.722	00.55.10.709	00.55.12.722	SOMEONE buys coffees.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.14.21.000-00.14.26.848	00.14.21.000	00.14.26.848	00.14.21.000	00.14.26.848	SOMEONE rips open SOMEONE's shirt, revealing his mic.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.18.16.683-01.18.28.516	01.18.16.683	01.18.28.516	01.18.16.683	01.18.28.516	Later, they return to the dorm.
3071_THE_DESCENDANTS_01.09.23.000-01.09.27.184	01.09.23.000	01.09.27.184	01.09.23.000	01.09.27.184	Staying put, SOMEONE narrows his eyes.
3071_THE_DESCENDANTS_00.08.42.000-00.08.44.254	00.08.42.000	00.08.44.254	00.08.42.000	00.08.44.254	SOMEONE rubs his eyes.
1017_Bad_Santa_00.25.35.417-00.25.37.255	00.25.35.417	00.25.37.255	00.25.35.336	00.25.37.336	The barmaid grins and laughs.
3035_INSIDE_MAN_00.58.44.732-00.58.46.928	00.58.44.732	00.58.46.928	00.58.44.732	00.58.46.928	SOMEONE leaves the room with the papers.
3035_INSIDE_MAN_01.30.51.460-01.30.56.643	01.30.51.460	01.30.56.643	01.30.51.460	01.30.56.643	in the truck.
3071_THE_DESCENDANTS_01.38.03.090-01.38.05.630	01.38.03.090	01.38.05.630	01.38.03.090	01.38.05.630	They all watch him expectantly.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.34.07.000-01.34.19.693	01.34.07.000	01.34.19.693	01.34.07.000	01.34.19.693	He drags SOMEONE to the utility room.
3064_SPARKLE_2012_00.34.09.000-00.34.12.654	00.34.09.000	00.34.12.654	00.34.09.000	00.34.12.654	Backstage in an overcoat, Sister approaches her sisters already dressed.
1041_This_is_40_01.46.32.528-01.46.35.735	01.46.32.528	01.46.35.735	01.46.32.528	01.46.35.735	SOMEONE sits back and smiles.
3026_FRIENDS_WITH_BENEFITS_00.04.54.738-00.04.55.502	00.04.54.738	00.04.55.502	00.04.54.120	00.04.56.120	Now the web designer rides in an airplane.
1004_Juno_00.56.19.520-00.56.27.218	00.56.19.520	00.56.27.218	00.56.19.520	00.56.27.218	SOMEONE stares bleakly at the wall.
1004_Juno_00.12.39.191-00.12.40.308	00.12.39.191	00.12.40.308	00.12.38.750	00.12.40.750	SOMEONE grins at her friend talking to a fat bearded teacher.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_01.41.16.731-01.41.19.743	01.41.16.731	01.41.19.743	01.41.16.731	01.41.19.743	then tears it in half.
3064_SPARKLE_2012_00.50.28.055-00.50.31.592	00.50.28.055	00.50.31.592	00.50.28.055	00.50.31.592	SOMEONE meets her daughter's gaze.
3011_BLIND_DATING_00.57.33.980-00.57.37.504	00.57.33.980	00.57.37.504	00.57.33.980	00.57.37.504	as his date's smile fades, he faces her.
3010_BIG_MOMMAS_LIKE_FATHER_LIKE_SON_00.41.04.382-00.41.10.247	00.41.04.382	00.41.10.247	00.41.04.382	00.41.10.247	SOMEONE brings SOMEONE over to the table.
3056_PUBLIC_ENEMIES_00.12.42.090-00.12.43.488	00.12.42.090	00.12.43.488	00.12.41.789	00.12.43.789	He kisses her cheek.
3035_INSIDE_MAN_01.37.04.244-01.37.06.219	01.37.04.244	01.37.06.219	01.37.04.232	01.37.06.232	The ESU squad descends toward the basement.
1012_Unbreakable_00.38.26.331-00.38.29.997	00.38.26.331	00.38.29.997	00.38.26.331	00.38.29.997	SOMEONE, the taller of the two, but stooping leaning on his stick.
3069_THE_BOUNTY_HUNTER_00.40.10.000-00.40.12.037	00.40.10.000	00.40.12.037	00.40.10.000	00.40.12.037	SOMEONE fans herself nervously.
1041_This_is_40_01.28.07.633-01.28.08.211	01.28.07.633	01.28.08.211	01.28.06.922	01.28.08.922	Now, at school.
3069_THE_BOUNTY_HUNTER_00.39.14.131-00.39.17.621	00.39.14.131	00.39.17.621	00.39.14.131	00.39.17.621	SOMEONE crumbles.
3071_THE_DESCENDANTS_01.02.40.740-01.02.43.050	01.02.40.740	01.02.43.050	01.02.40.740	01.02.43.050	A wide, low-limbed tree shades our view.
3026_FRIENDS_WITH_BENEFITS_00.16.11.509-00.16.13.380	00.16.11.509	00.16.13.380	00.16.11.445	00.16.13.445	As they spring up and break into another set of moves, the dozens of young people join them.
1040_The_Ugly_Truth_00.37.10.624-00.37.13.152	00.37.10.624	00.37.13.152	00.37.10.624	00.37.13.152	A saleswoman.
3071_THE_DESCENDANTS_00.19.18.033-00.19.21.433	00.19.18.033	00.19.21.433	00.19.18.033	00.19.21.433	A partition slides down, revealing a groggy teen girl putting on glasses.
3071_THE_DESCENDANTS_00.55.20.706-00.55.23.193	00.55.20.706	00.55.23.193	00.55.20.706	00.55.23.193	Now, as a Hawaiian Airlines jet takes off.
3011_BLIND_DATING_00.24.01.226-00.24.04.905	00.24.01.226	00.24.04.905	00.24.01.226	00.24.04.905	He grabs a pocket knife on a desk.
1041_This_is_40_02.03.05.766-02.03.08.126	02.03.05.766	02.03.08.126	02.03.05.766	02.03.08.126	They part.
3064_SPARKLE_2012_01.11.44.862-01.11.48.500	01.11.44.862	01.11.48.500	01.11.44.862	01.11.48.500	Now in a cool blue reception area, SOMEONE paces in front of a sign emblazoned with a Colombia logo.
1034_Super_8_01.48.29.026-01.48.31.521	01.48.29.026	01.48.31.521	01.48.29.026	01.48.31.521	SOMEONE takes the syringe of antidote and goes.
1034_Super_8_00.59.55.644-01.00.00.458	00.59.55.644	01.00.00.458	00.59.55.644	01.00.00.458	He watches somberly as on screen, his mother picks him up and plays with him in the garden.
3069_THE_BOUNTY_HUNTER_01.39.33.136-01.39.35.200	01.39.33.136	01.39.35.200	01.39.33.136	01.39.35.200	SOMEONE sidles down an aisle, grabs SOMEONE's shoulder, and jabs his gun against the bounty hunter's neck.
3071_THE_DESCENDANTS_01.35.24.166-01.35.25.293	01.35.24.166	01.35.25.293	01.35.23.730	01.35.25.730	SOMEONE furrows his bushy eyebrows.
1041_This_is_40_00.59.57.038-00.59.58.893	00.59.57.038	00.59.58.893	00.59.56.966	00.59.58.966	SOMEONE steps in with a scowl.
